Kod_stacji,Nazwa_stacji,Rok,Miesiac,Srednia_miesieczna_temperatura,Status_pomiaru_TEMP,Srednia_miesieczna_wilgotnosc_wzgledna,Status_pomiaru_WLGS,Srednia_miesieczna_predkosc_wiatru,Status_pomiaru_FWS,Srednie_miesieczne_zachmurzenie_ogolne,Status_pomiaru_NOS
"249200180,""LIMANOWA"",""2021"",""04"",5.3,"""",71.5,"""",2.9,"""",5.8,"""""
"249200180,""LIMANOWA"",""2021"",""05"",11.6,"""",69.7,"""",3.1,"""",5.9,"""""
"249200180,""LIMANOWA"",""2021"",""06"",18.5,"""",65.0,"""",2.5,"""",4.1,"""""
"249200180,""LIMANOWA"",""2021"",""07"",20.3,"""",75.8,"""",2.3,"""",5.3,"""""
"249200180,""LIMANOWA"",""2021"",""08"",16.3,"""",81.2,"""",2.1,"""",6.0,"""""
"249200180,""LIMANOWA"",""2021"",""09"",13.5,"""",80.1,"""",.0,""8"",5.5,"""""
"249200180,""LIMANOWA"",""2021"",""10"",8.5,"""",71.8,"""",2.6,"""",4.0,"""""
"249200180,""LIMANOWA"",""2021"",""11"",4.2,"""",83.9,"""",2.8,"""",5.7,"""""
"249200180,""LIMANOWA"",""2021"",""12"",-1.3,"""",86.7,"""",2.9,"""",6.6,"""""
"249200240,""PTASZKOWA"",""2021"",""01"",-1.4,"""",.0,""8"",2.3,"""",6.3,"""""
"249200240,""PTASZKOWA"",""2021"",""02"",-1.5,"""",.0,""8"",2.1,"""",5.7,"""""
"249200240,""PTASZKOWA"",""2021"",""03"",2.0,"""",.0,""8"",2.4,"""",5.5,"""""
"249200240,""PTASZKOWA"",""2021"",""04"",5.3,"""",.0,""8"",2.5,"""",5.7,"""""
"249200240,""PTASZKOWA"",""2021"",""05"",12.1,"""",.0,""8"",2.8,"""",6.0,"""""
"249200240,""PTASZKOWA"",""2021"",""06"",18.4,"""",.0,""8"",1.8,"""",4.0,"""""
"249200240,""PTASZKOWA"",""2021"",""07"",20.5,"""",.0,""8"",1.9,"""",5.3,"""""
"249200240,""PTASZKOWA"",""2021"",""08"",16.5,"""",.0,""8"",2.0,"""",6.0,"""""
"249200240,""PTASZKOWA"",""2021"",""09"",13.1,"""",.0,""8"",2.5,"""",5.2,"""""
"249200240,""PTASZKOWA"",""2021"",""10"",8.6,"""",.0,""8"",2.8,"""",3.5,"""""
"249200240,""PTASZKOWA"",""2021"",""11"",4.5,"""",.0,""8"",2.6,"""",5.8,"""""
"249200240,""PTASZKOWA"",""2021"",""12"",-1.2,"""",.0,""8"",2.5,"""",7.1,"""""
"249200260,""£¥CKO"",""2021"",""01"",-1.5,"""",.0,""8"",1.6,"""",5.4,"""""
"249200260,""£¥CKO"",""2021"",""02"",-1.0,"""",.0,""8"",1.8,"""",5.1,"""""
"249200260,""£¥CKO"",""2021"",""03"",2.2,"""",.0,""8"",1.6,"""",5.1,"""""
"249200260,""£¥CKO"",""2021"",""04"",5.7,"""",.0,""8"",1.9,"""",5.1,"""""
"249200260,""£¥CKO"",""2021"",""05"",11.9,"""",.0,""8"",1.8,"""",4.9,"""""
"249200260,""£¥CKO"",""2021"",""06"",18.3,"""",.0,""8"",1.4,"""",2.7,"""""
"249200260,""£¥CKO"",""2021"",""07"",20.6,"""",.0,""8"",1.0,"""",4.3,"""""
"249200260,""£¥CKO"",""2021"",""08"",16.5,"""",.0,""8"",1.2,"""",5.0,"""""
"249200260,""£¥CKO"",""2021"",""09"",13.1,"""",.0,""8"",1.3,"""",4.6,"""""
"249200260,""£¥CKO"",""2021"",""10"",7.7,"""",.0,""8"",1.5,"""",2.3,"""""
"249200260,""£¥CKO"",""2021"",""11"",4.1,"""",.0,""8"",1.4,"""",4.6,"""""
"249200260,""£¥CKO"",""2021"",""12"",-1.1,"""",.0,""8"",1.4,"""",6.4,"""""
"249200370,""KROŒCIENKO"",""2021"",""01"",-1.9,"""",.0,""8"",1.3,"""",5.8,"""""
"249200370,""KROŒCIENKO"",""2021"",""02"",-1.7,"""",.0,""8"",2.0,"""",4.9,"""""
"249200370,""KROŒCIENKO"",""2021"",""03"",1.4,"""",.0,""8"",2.9,"""",5.1,"""""
"249200370,""KROŒCIENKO"",""2021"",""04"",5.2,"""",.0,""8"",.0,""8"",4.8,"""""
"249200370,""KROŒCIENKO"",""2021"",""05"",11.5,"""",.0,""8"",1.7,"""",5.0,"""""
"249200370,""KROŒCIENKO"",""2021"",""06"",17.8,"""",.0,""8"",1.3,"""",2.3,"""""
"249200370,""KROŒCIENKO"",""2021"",""07"",20.1,"""",.0,""8"",.9,"""",4.4,"""""
"249200370,""KROŒCIENKO"",""2021"",""08"",16.0,"""",.0,""8"",.7,"""",5.1,"""""
"249200370,""KROŒCIENKO"",""2021"",""09"",12.5,"""",.0,""8"",1.1,"""",4.5,"""""
"249200370,""KROŒCIENKO"",""2021"",""10"",7.1,"""",.0,""8"",1.1,"""",2.3,"""""
"249200370,""KROŒCIENKO"",""2021"",""11"",3.8,"""",.0,""8"",1.5,"""",4.6,"""""
"249200370,""KROŒCIENKO"",""2021"",""12"",-1.9,"""",.0,""8"",1.2,"""",5.9,"""""
"249200420,""NIEDZICA"",""2021"",""01"",-3.4,"""",.0,""8"",.9,"""",6.0,"""""
"249200420,""NIEDZICA"",""2021"",""02"",-2.5,"""",.0,""8"",1.1,"""",6.0,"""""
"249200420,""NIEDZICA"",""2021"",""03"",.7,"""",.0,""8"",.8,"""",5.6,"""""
"249200420,""NIEDZICA"",""2021"",""04"",4.2,"""",.0,""8"",1.2,"""",5.6,"""""
"249200420,""NIEDZICA"",""2021"",""05"",10.3,"""",.0,""8"",1.4,"""",5.5,"""""
"249200420,""NIEDZICA"",""2021"",""06"",16.9,"""",.0,""8"",1.0,"""",3.1,"""""
"249200420,""NIEDZICA"",""2021"",""07"",19.6,"""",.0,""8"",1.1,"""",5.1,"""""
"249200420,""NIEDZICA"",""2021"",""08"",15.3,"""",.0,""8"",.8,"""",5.7,"""""
"249200420,""NIEDZICA"",""2021"",""09"",12.0,"""",.0,""8"",.9,"""",5.8,"""""
"249200420,""NIEDZICA"",""2021"",""10"",6.4,"""",.0,""8"",1.4,"""",4.1,"""""
"249200420,""NIEDZICA"",""2021"",""11"",3.1,"""",.0,""8"",1.2,"""",5.4,"""""
"249200420,""NIEDZICA"",""2021"",""12"",-2.8,"""",.0,""8"",.8,"""",6.7,"""""
"249200470,""KRYNICA"",""2021"",""01"",-3.1,"""",86.3,"""",1.9,"""",5.9,"""""
"249200470,""KRYNICA"",""2021"",""02"",-2.9,"""",85.0,"""",2.0,"""",5.7,"""""
"249200470,""KRYNICA"",""2021"",""03"",.0,"""",77.8,"""",1.8,"""",5.3,"""""
"249200470,""KRYNICA"",""2021"",""04"",3.7,"""",76.7,"""",2.2,"""",5.6,"""""
"249200470,""KRYNICA"",""2021"",""05"",10.3,"""",72.6,"""",2.3,"""",5.4,"""""
"249200470,""KRYNICA"",""2021"",""06"",16.5,"""",70.3,"""",2.0,"""",3.0,"""""
"249200470,""KRYNICA"",""2021"",""07"",18.9,"""",81.8,"""",1.8,"""",4.7,"""""
"249200470,""KRYNICA"",""2021"",""08"",14.5,"""",89.3,"""",1.5,"""",5.6,"""""
"249200470,""KRYNICA"",""2021"",""09"",10.8,"""",88.2,"""",1.6,"""",4.9,"""""
"249200470,""KRYNICA"",""2021"",""10"",5.8,"""",80.7,"""",1.8,"""",3.5,"""""
"249200470,""KRYNICA"",""2021"",""11"",3.1,"""",87.6,"""",1.7,"""",5.5,"""""
"249200470,""KRYNICA"",""2021"",""12"",-3.2,"""",89.3,"""",1.9,"""",6.2,"""""
"249200480,""BUKOWINA TATRZAÑSKA"",""2021"",""01"",-3.8,"""",.0,""8"",1.9,"""",5.9,"""""
"249200480,""BUKOWINA TATRZAÑSKA"",""2021"",""02"",-2.0,"""",.0,""8"",1.7,"""",5.2,"""""
"249200480,""BUKOWINA TATRZAÑSKA"",""2021"",""03"",-.4,"""",.0,""8"",2.2,"""",5.7,"""""
"249200480,""BUKOWINA TATRZAÑSKA"",""2021"",""04"",3.0,"""",.0,""8"",2.2,"""",5.8,"""""
"249200480,""BUKOWINA TATRZAÑSKA"",""2021"",""05"",9.2,"""",.0,""8"",2.2,"""",5.9,"""""
"249200480,""BUKOWINA TATRZAÑSKA"",""2021"",""06"",16.7,"""",.0,""8"",1.4,"""",3.9,"""""
"249200480,""BUKOWINA TATRZAÑSKA"",""2021"",""07"",18.6,"""",.0,""8"",1.3,"""",5.3,"""""
"249200480,""BUKOWINA TATRZAÑSKA"",""2021"",""08"",14.3,"""",.0,""8"",1.6,"""",5.7,"""""
"249200480,""BUKOWINA TATRZAÑSKA"",""2021"",""09"",11.4,"""",.0,""8"",1.7,"""",4.7,"""""
"249200480,""BUKOWINA TATRZAÑSKA"",""2021"",""10"",6.3,"""",.0,""8"",1.2,"""",3.3,"""""
"249200480,""BUKOWINA TATRZAÑSKA"",""2021"",""11"",2.4,"""",.0,""8"",1.2,"""",4.9,"""""
"249200480,""BUKOWINA TATRZAÑSKA"",""2021"",""12"",-2.9,"""",.0,""8"",.0,""8"",6.0,"""""
"249200550,""DOLINA PIÊCIU STAWÓW"",""2021"",""01"",-7.7,"""",.0,""8"",5.4,"""",6.1,"""""
"249200550,""DOLINA PIÊCIU STAWÓW"",""2021"",""02"",-3.7,"""",.0,""8"",5.1,"""",5.4,"""""
"249200550,""DOLINA PIÊCIU STAWÓW"",""2021"",""03"",-5.5,"""",.0,""8"",4.5,"""",5.7,"""""
"249200550,""DOLINA PIÊCIU STAWÓW"",""2021"",""04"",-2.9,"""",.0,""8"",4.2,"""",6.2,"""""
"249200550,""DOLINA PIÊCIU STAWÓW"",""2021"",""05"",3.3,"""",.0,""8"",4.9,"""",6.2,"""""
"249200550,""DOLINA PIÊCIU STAWÓW"",""2021"",""06"",11.5,"""",.0,""8"",2.9,"""",4.9,"""""
"249200550,""DOLINA PIÊCIU STAWÓW"",""2021"",""07"",13.6,"""",.0,""8"",3.4,"""",5.6,"""""
"249200550,""DOLINA PIÊCIU STAWÓW"",""2021"",""08"",10.0,"""",.0,""8"",3.6,"""",6.2,"""""
"249200550,""DOLINA PIÊCIU STAWÓW"",""2021"",""09"",7.0,"""",.0,""8"",2.7,"""",5.0,"""""
"249200550,""DOLINA PIÊCIU STAWÓW"",""2021"",""10"",3.3,"""",.0,""8"",4.5,"""",3.9,"""""
"249200550,""DOLINA PIÊCIU STAWÓW"",""2021"",""11"",1.0,"""",.0,""8"",5.1,"""",4.4,"""""
"249200550,""DOLINA PIÊCIU STAWÓW"",""2021"",""12"",-5.4,"""",.0,""8"",.0,""8"",5.7,"""""
"249200920,""PIWNICZNA"",""2021"",""01"",-1.9,"""",.0,""8"",1.7,"""",5.9,"""""
"249200920,""PIWNICZNA"",""2021"",""02"",-1.8,"""",.0,""8"",1.8,"""",5.4,"""""
"249200920,""PIWNICZNA"",""2021"",""03"",1.6,"""",.0,""8"",1.5,"""",4.7,"""""
"249200920,""PIWNICZNA"",""2021"",""04"",5.0,"""",.0,""8"",1.5,"""",5.1,"""""
"249200920,""PIWNICZNA"",""2021"",""05"",11.4,"""",.0,""8"",1.9,"""",5.0,"""""
"249200920,""PIWNICZNA"",""2021"",""06"",17.9,"""",.0,""8"",1.2,"""",1.9,"""""
"249200920,""PIWNICZNA"",""2021"",""07"",19.9,"""",.0,""8"",1.2,"""",3.9,"""""
"249200920,""PIWNICZNA"",""2021"",""08"",15.9,"""",.0,""8"",.9,"""",4.8,"""""
"249200920,""PIWNICZNA"",""2021"",""09"",12.2,"""",.0,""8"",1.1,"""",4.7,"""""
"249200920,""PIWNICZNA"",""2021"",""10"",6.7,"""",.0,""8"",1.4,"""",2.9,"""""
"249200920,""PIWNICZNA"",""2021"",""11"",4.1,"""",.0,""8"",1.3,"""",5.1,"""""
"249200920,""PIWNICZNA"",""2021"",""12"",-1.8,"""",.0,""8"",1.8,"""",6.2,"""""
"249200930,""PORONIN"",""2021"",""01"",-5.1,"""",82.2,"""",1.5,"""",5.5,"""""
"249200930,""PORONIN"",""2021"",""02"",-3.9,"""",81.7,"""",1.5,"""",5.1,"""""
"249200930,""PORONIN"",""2021"",""03"",-1.5,"""",78.2,"""",1.6,"""",5.2,"""""
"249200930,""PORONIN"",""2021"",""04"",2.6,"""",73.3,"""",1.8,"""",5.7,"""""
"249200930,""PORONIN"",""2021"",""05"",9.0,"""",67.2,"""",1.9,"""",5.8,"""""
"249200930,""PORONIN"",""2021"",""06"",16.1,"""",61.6,"""",1.7,"""",4.1,"""""
"249200930,""PORONIN"",""2021"",""07"",17.9,"""",75.1,"""",1.2,"""",5.1,"""""
"249200930,""PORONIN"",""2021"",""08"",13.8,"""",81.1,"""",1.4,"""",5.6,"""""
"249200930,""PORONIN"",""2021"",""09"",10.3,"""",83.2,"""",1.5,"""",4.8,"""""
"249200930,""PORONIN"",""2021"",""10"",4.5,"""",82.4,"""",1.8,"""",3.3,"""""
"249200930,""PORONIN"",""2021"",""11"",1.3,"""",86.1,"""",1.6,"""",4.8,"""""
"249200930,""PORONIN"",""2021"",""12"",-4.3,"""",87.2,"""",.0,""8"",5.9,"""""
"249200980,""MSZANA DOLNA"",""2021"",""01"",-2.2,"""",82.8,"""",2.6,"""",6.3,"""""
"249200980,""MSZANA DOLNA"",""2021"",""02"",-1.0,"""",78.3,"""",2.5,"""",5.8,"""""
"249200980,""MSZANA DOLNA"",""2021"",""03"",1.5,"""",76.0,"""",2.8,"""",6.2,"""""
"249200980,""MSZANA DOLNA"",""2021"",""04"",4.9,"""",73.6,"""",2.8,"""",5.7,"""""
"249200980,""MSZANA DOLNA"",""2021"",""05"",11.1,"""",67.9,"""",2.9,"""",5.7,"""""
"249200980,""MSZANA DOLNA"",""2021"",""06"",17.6,"""",65.1,"""",2.1,"""",3.8,"""""
"249200980,""MSZANA DOLNA"",""2021"",""07"",19.9,"""",74.9,"""",1.9,"""",5.0,"""""
"249200980,""MSZANA DOLNA"",""2021"",""08"",15.8,"""",81.2,"""",2.0,"""",.0,""8"""
"249200980,""MSZANA DOLNA"",""2021"",""09"",12.4,"""",82.5,"""",1.9,"""",5.3,"""""
"249200980,""MSZANA DOLNA"",""2021"",""10"",7.2,"""",75.4,"""",2.7,"""",3.8,"""""
"249200980,""MSZANA DOLNA"",""2021"",""11"",3.9,"""",83.2,"""",2.5,"""",6.0,"""""
"249200980,""MSZANA DOLNA"",""2021"",""12"",-1.4,"""",86.2,"""",.0,""8"",7.1,"""""
"249220040,""DYNÓW"",""2021"",""01"",-1.0,"""",.0,""8"",2.3,"""",6.4,"""""
"249220040,""DYNÓW"",""2021"",""02"",-2.3,"""",.0,""8"",2.6,"""",5.7,"""""
"249220040,""DYNÓW"",""2021"",""03"",2.3,"""",.0,""8"",2.1,"""",5.2,"""""
"249220040,""DYNÓW"",""2021"",""04"",5.6,"""",.0,""8"",2.5,"""",5.4,"""""
"249220040,""DYNÓW"",""2021"",""05"",12.2,"""",.0,""8"",2.8,"""",4.8,"""""
"249220040,""DYNÓW"",""2021"",""06"",18.2,"""",.0,""8"",.0,""8"",3.2,"""""
"249220040,""DYNÓW"",""2021"",""07"",21.1,"""",.0,""8"",.0,""8"",4.0,"""""
"249220040,""DYNÓW"",""2021"",""08"",16.9,"""",.0,""8"",1.2,"""",4.9,"""""
"249220040,""DYNÓW"",""2021"",""09"",12.4,"""",.0,""8"",1.4,"""",5.3,"""""
"249220040,""DYNÓW"",""2021"",""10"",6.8,"""",.0,""8"",1.7,"""",3.5,"""""
"249220040,""DYNÓW"",""2021"",""11"",4.4,"""",.0,""8"",1.8,"""",5.7,"""""
"249220040,""DYNÓW"",""2021"",""12"",-1.8,"""",.0,""8"",1.9,"""",7.4,"""""
"249220150,""SOLINA-JAWOR"",""2021"",""01"",-1.0,"""",.0,""8"",1.7,"""",7.0,"""""
"249220150,""SOLINA-JAWOR"",""2021"",""02"",-1.6,"""",.0,""8"",1.5,"""",6.2,"""""
"249220150,""SOLINA-JAWOR"",""2021"",""03"",1.3,"""",.0,""8"",1.4,"""",5.8,"""""
"249220150,""SOLINA-JAWOR"",""2021"",""04"",5.1,"""",.0,""8"",1.5,"""",5.8,"""""
"249220150,""SOLINA-JAWOR"",""2021"",""05"",11.7,"""",.0,""8"",1.8,"""",5.6,"""""
"249220150,""SOLINA-JAWOR"",""2021"",""06"",17.7,"""",.0,""8"",1.2,"""",4.8,"""""
"249220150,""SOLINA-JAWOR"",""2021"",""07"",20.4,"""",.0,""8"",.0,""8"",4.8,"""""
"249220150,""SOLINA-JAWOR"",""2021"",""08"",16.4,"""",.0,""8"",.0,""8"",5.5,"""""
"249220150,""SOLINA-JAWOR"",""2021"",""09"",12.0,"""",.0,""8"",.0,""8"",5.6,"""""
"249220150,""SOLINA-JAWOR"",""2021"",""10"",7.6,"""",.0,""8"",1.4,"""",3.7,"""""
"249220150,""SOLINA-JAWOR"",""2021"",""11"",4.8,"""",.0,""8"",.0,""8"",5.3,"""""
"249220150,""SOLINA-JAWOR"",""2021"",""12"",-2.1,"""",.0,""8"",.0,""8"",7.3,"""""
"249220180,""KOMAÑCZA"",""2021"",""01"",-2.4,"""",88.1,"""",1.8,"""",7.1,"""""
"249220180,""KOMAÑCZA"",""2021"",""02"",-2.4,"""",88.2,"""",1.9,"""",6.2,"""""
"249220180,""KOMAÑCZA"",""2021"",""03"",.1,"""",80.0,"""",1.8,"""",5.7,"""""
"249220180,""KOMAÑCZA"",""2021"",""04"",4.0,"""",77.0,"""",2.1,"""",5.3,"""""
"249220180,""KOMAÑCZA"",""2021"",""05"",11.0,"""",73.1,"""",.0,""8"",5.2,"""""
"249220180,""KOMAÑCZA"",""2021"",""06"",16.8,"""",74.4,"""",.0,""8"",3.5,"""""
"249220180,""KOMAÑCZA"",""2021"",""07"",20.0,"""",77.5,"""",1.5,"""",4.7,"""""
"249220180,""KOMAÑCZA"",""2021"",""08"",15.8,"""",84.3,"""",1.5,"""",5.0,"""""
"249220180,""KOMAÑCZA"",""2021"",""09"",10.8,"""",87.4,"""",1.3,"""",4.6,"""""
"249220180,""KOMAÑCZA"",""2021"",""10"",6.0,"""",78.9,"""",1.6,"""",3.1,"""""
"249220180,""KOMAÑCZA"",""2021"",""11"",3.7,"""",85.9,"""",1.7,"""",5.5,"""""
"249220180,""KOMAÑCZA"",""2021"",""12"",-3.1,"""",92.4,"""",1.5,"""",7.2,"""""
"250160360,""TARNÓW"",""2021"",""01"",-1.0,"""",.0,""8"",.0,""8"",7.0,"""""
"250160360,""TARNÓW"",""2021"",""02"",-.5,"""",.0,""8"",.0,""8"",5.4,"""""
"250160360,""TARNÓW"",""2021"",""03"",3.9,"""",.0,""8"",.0,""8"",5.4,"""""
"250160360,""TARNÓW"",""2021"",""04"",6.1,"""",.0,""8"",.0,""8"",5.8,"""""
"250160360,""TARNÓW"",""2021"",""05"",11.8,"""",.0,""8"",.0,""8"",5.8,"""""
"250160360,""TARNÓW"",""2021"",""06"",19.2,"""",.0,""8"",.0,""8"",3.7,"""""
"250160360,""TARNÓW"",""2021"",""07"",19.9,"""",.0,""8"",.0,""8"",4.8,"""""
"250160360,""TARNÓW"",""2021"",""08"",17.3,"""",.0,""8"",.0,""8"",5.7,"""""
"250160360,""TARNÓW"",""2021"",""09"",14.7,"""",.0,""8"",.0,""8"",5.0,"""""
"250160360,""TARNÓW"",""2021"",""10"",9.7,"""",.0,""8"",.0,""8"",4.4,"""""
"250160360,""TARNÓW"",""2021"",""11"",5.0,"""",.0,""8"",.0,""8"",6.1,"""""
"250160360,""TARNÓW"",""2021"",""12"",.4,"""",.0,""8"",.0,""8"",6.4,"""""
"250180580,""DRONIOWICE"",""2021"",""01"",-1.3,"""",92.0,"""",2.9,"""",7.5,"""""
"250180580,""DRONIOWICE"",""2021"",""02"",-1.6,"""",87.1,"""",2.9,"""",7.1,"""""
"250180580,""DRONIOWICE"",""2021"",""03"",3.1,"""",85.2,"""",2.9,"""",6.6,"""""
"250180580,""DRONIOWICE"",""2021"",""04"",5.9,"""",73.3,"""",3.2,"""",6.1,"""""
"250180580,""DRONIOWICE"",""2021"",""05"",11.9,"""",74.5,"""",3.5,"""",6.0,"""""
"250180580,""DRONIOWICE"",""2021"",""06"",19.1,"""",69.0,"""",2.1,"""",4.3,"""""
"250180580,""DRONIOWICE"",""2021"",""07"",20.6,"""",72.7,"""",2.3,"""",5.0,"""""
"250180580,""DRONIOWICE"",""2021"",""08"",16.8,"""",80.6,"""",2.5,"""",5.9,"""""
"250180580,""DRONIOWICE"",""2021"",""09"",13.8,"""",82.0,"""",2.4,"""",5.6,"""""
"250180580,""DRONIOWICE"",""2021"",""10"",8.6,"""",79.2,"""",3.1,"""",5.3,"""""
"250180580,""DRONIOWICE"",""2021"",""11"",4.6,"""",90.1,"""",.0,""8"",7.1,"""""
"250180580,""DRONIOWICE"",""2021"",""12"",-.8,"""",92.5,"""",3.2,"""",7.3,"""""
"250190160,""LGOTA GÓRNA"",""2021"",""01"",-1.8,"""",.0,""8"",.0,""8"",7.7,"""""
"250190160,""LGOTA GÓRNA"",""2021"",""02"",-1.8,"""",.0,""8"",.0,""8"",7.4,"""""
"250190160,""LGOTA GÓRNA"",""2021"",""03"",2.3,"""",.0,""8"",.0,""8"",7.4,"""""
"250190160,""LGOTA GÓRNA"",""2021"",""04"",5.1,"""",.0,""8"",.0,""8"",6.7,"""""
"250190160,""LGOTA GÓRNA"",""2021"",""05"",11.3,"""",.0,""8"",.0,""8"",6.3,"""""
"250190160,""LGOTA GÓRNA"",""2021"",""06"",18.1,"""",.0,""8"",.0,""8"",4.4,"""""
"250190160,""LGOTA GÓRNA"",""2021"",""07"",20.0,"""",.0,""8"",.0,""8"",6.2,"""""
"250190160,""LGOTA GÓRNA"",""2021"",""08"",16.2,"""",.0,""8"",.0,""8"",6.6,"""""
"250190160,""LGOTA GÓRNA"",""2021"",""09"",12.8,"""",.0,""8"",.0,""8"",6.6,"""""
"250190160,""LGOTA GÓRNA"",""2021"",""10"",7.7,"""",.0,""8"",.0,""8"",6.5,"""""
"250190160,""LGOTA GÓRNA"",""2021"",""11"",3.9,"""",.0,""8"",.0,""8"",7.7,"""""
"250190160,""LGOTA GÓRNA"",""2021"",""12"",-1.4,"""",.0,""8"",.0,""8"",6.8,"""""
"250190390,""KRAKÓW-OBSERWATORIUM"",""2021"",""01"",-.5,"""",83.6,"""",1.4,"""",6.3,"""""
"250190390,""KRAKÓW-OBSERWATORIUM"",""2021"",""02"",-.3,"""",81.5,"""",2.0,"""",5.6,"""""
"250190390,""KRAKÓW-OBSERWATORIUM"",""2021"",""03"",3.9,"""",72.5,"""",1.7,"""",5.2,"""""
"250190390,""KRAKÓW-OBSERWATORIUM"",""2021"",""04"",7.0,"""",71.1,"""",2.0,"""",5.6,"""""
"250190390,""KRAKÓW-OBSERWATORIUM"",""2021"",""05"",13.3,"""",67.4,"""",2.2,"""",5.5,"""""
"250190390,""KRAKÓW-OBSERWATORIUM"",""2021"",""06"",19.8,"""",65.8,"""",1.7,"""",3.5,"""""
"250190390,""KRAKÓW-OBSERWATORIUM"",""2021"",""07"",21.9,"""",73.4,"""",1.6,"""",4.9,"""""
"250190390,""KRAKÓW-OBSERWATORIUM"",""2021"",""08"",18.1,"""",79.5,"""",1.6,"""",5.4,"""""
"250190390,""KRAKÓW-OBSERWATORIUM"",""2021"",""09"",14.5,"""",81.2,"""",1.6,"""",4.9,"""""
"250190390,""KRAKÓW-OBSERWATORIUM"",""2021"",""10"",9.0,"""",79.8,"""",1.5,"""",3.8,"""""
"250190390,""KRAKÓW-OBSERWATORIUM"",""2021"",""11"",5.4,"""",85.5,"""",1.9,"""",6.1,"""""
"250190390,""KRAKÓW-OBSERWATORIUM"",""2021"",""12"",.2,"""",85.0,"""",2.0,"""",6.8,"""""
"250200230,""BORUSOWA"",""2021"",""01"",-1.3,"""",.0,""8"",2.4,"""",5.9,"""""
"250200230,""BORUSOWA"",""2021"",""02"",-1.6,"""",.0,""8"",2.5,"""",6.0,"""""
"250200230,""BORUSOWA"",""2021"",""03"",3.2,"""",.0,""8"",2.6,"""",5.0,"""""
"250200230,""BORUSOWA"",""2021"",""04"",6.4,"""",.0,""8"",3.1,"""",5.0,"""""
"250200230,""BORUSOWA"",""2021"",""05"",12.7,"""",.0,""8"",2.9,"""",4.6,"""""
"250200230,""BORUSOWA"",""2021"",""06"",19.3,"""",.0,""8"",1.5,"""",2.4,"""""
"250200230,""BORUSOWA"",""2021"",""07"",21.8,"""",.0,""8"",1.7,"""",4.1,"""""
"250200230,""BORUSOWA"",""2021"",""08"",17.4,"""",.0,""8"",1.6,"""",5.2,"""""
"250200230,""BORUSOWA"",""2021"",""09"",14.0,"""",.0,""8"",1.9,"""",4.6,"""""
"250200230,""BORUSOWA"",""2021"",""10"",8.5,"""",.0,""8"",2.1,"""",3.4,"""""
"250200230,""BORUSOWA"",""2021"",""11"",4.8,"""",.0,""8"",2.4,"""",6.1,"""""
"250210050,""ŒWIÊTY KRZY¯"",""2021"",""01"",-3.3,"""",94.5,"""",4.4,"""",6.4,"""""
"250210050,""ŒWIÊTY KRZY¯"",""2021"",""02"",-3.0,"""",90.2,"""",.0,""8"",6.1,"""""
"250210050,""ŒWIÊTY KRZY¯"",""2021"",""03"",1.1,"""",82.1,"""",.0,""8"",4.9,"""""
"250210050,""ŒWIÊTY KRZY¯"",""2021"",""04"",4.5,"""",75.3,"""",.0,""8"",5.2,"""""
"250210050,""ŒWIÊTY KRZY¯"",""2021"",""05"",10.4,"""",75.9,"""",.0,""8"",4.7,"""""
"250210050,""ŒWIÊTY KRZY¯"",""2021"",""06"",18.2,"""",66.0,"""",.0,""8"",3.5,"""""
"250210050,""ŒWIÊTY KRZY¯"",""2021"",""07"",19.7,"""",78.1,"""",.0,""8"",4.8,"""""
"250210050,""ŒWIÊTY KRZY¯"",""2021"",""08"",15.3,"""",82.3,"""",3.6,"""",6.0,"""""
"250210050,""ŒWIÊTY KRZY¯"",""2021"",""09"",12.2,"""",81.7,"""",4.2,"""",5.0,"""""
"250210050,""ŒWIÊTY KRZY¯"",""2021"",""10"",7.3,"""",76.6,"""",5.1,"""",4.0,"""""
"250210050,""ŒWIÊTY KRZY¯"",""2021"",""11"",3.0,"""",91.8,"""",4.8,"""",5.7,"""""
"250210050,""ŒWIÊTY KRZY¯"",""2021"",""12"",-2.7,"""",93.9,"""",4.3,"""",6.2,"""""
"250210130,""STASZÓW"",""2021"",""01"",-1.8,"""",.0,""8"",1.8,"""",6.5,"""""
"250210130,""STASZÓW"",""2021"",""02"",-2.7,"""",.0,""8"",2.3,"""",5.9,"""""
"250210130,""STASZÓW"",""2021"",""03"",2.3,"""",.0,""8"",2.1,"""",5.1,"""""
"250210130,""STASZÓW"",""2021"",""04"",6.0,"""",.0,""8"",2.4,"""",5.4,"""""
"250210130,""STASZÓW"",""2021"",""05"",12.5,"""",.0,""8"",2.8,"""",5.3,"""""
"250210130,""STASZÓW"",""2021"",""06"",19.4,"""",.0,""8"",1.6,"""",3.5,"""""
"250210130,""STASZÓW"",""2021"",""07"",21.6,"""",.0,""8"",1.6,"""",4.8,"""""
"250210130,""STASZÓW"",""2021"",""08"",16.4,"""",.0,""8"",1.3,"""",5.7,"""""
"250210130,""STASZÓW"",""2021"",""09"",12.6,"""",.0,""8"",1.7,"""",4.6,"""""
"250210130,""STASZÓW"",""2021"",""10"",7.7,"""",.0,""8"",2.0,"""",3.8,"""""
"250210130,""STASZÓW"",""2021"",""11"",4.1,"""",.0,""8"",2.1,"""",6.3,"""""
"250210130,""STASZÓW"",""2021"",""12"",-1.6,"""",.0,""8"",.0,""8"",7.0,"""""
